target_chembl_id,smiles,original_smiles,pchembl_value,assay_chembl_id,assay_description,activity_id,assay_type,standard_type,confidence_score,standard_relation,target_organism,molecule_chembl_id,document_chembl_id,assay_tissue,assay_cell_type,relationship_description,variant_sequence,indication_class,max_phase,oral,prodrug,withdrawn_flag,might_rancemic,pchembl_value_mean,pchembl_value_std,pchembl_value_median,pchembl_value_mad,pchembl_value_counts,QSPRID,pchembl_value_median_original,Split_IsTrain
CHEMBL226,CCNC(=O)C1OC(n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)C(O)C1O,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)[C@H](O)[C@@H]1O;CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#C[C@H](O)c4ccccc4)nc32)[C@H](O)[C@@H]1O;CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#C[C@@H](O)c4ccccc4)nc32)[C@H](O)[C@@H]1O,8.570;8.720;8.680,CHEMBL643491;CHEMBL643491;CHEMBL643491,Binding affinity against Human recombinant Adenosine A1 receptor stably transfected in CHO cells using [3H]CCPA as radioligand;Binding affinity against Human recombinant Adenosine A1 receptor stably transfected in CHO cells using [3H]CCPA as radioligand;Binding affinity against Human recombinant Adenosine A1 receptor stably transfected in CHO cells using [3H]CCPA as radioligand,192280;192286;207737,B;B;B,Ki;Ki;Ki,8;8;8,=;=;=,Homo sapiens;Homo sapiens;Homo sapiens,CHEMBL2094083;CHEMBL258534;CHEMBL224874,CHEMBL1135517;CHEMBL1135517;CHEMBL1135517,None;None;None,CHO;CHO;CHO,Homologous protein target assigned;Homologous protein target assigned;Homologous protein target assigned,None;None;None,None;None;None,None;None;None,False;False;False,-1;-1;-1,False;False;False,True,8.656666666666666,0.0634209919681348,8.68,0.0400000000000009,3.0,ADORA1_Ki_4055,8.68,True
CHEMBL226,Cc1nc(-c2sc(NC(=O)C3CC3)nc2-c2ccccc2)no1,Cc1nc(-c2sc(NC(=O)C3CC3)nc2-c2ccccc2)no1,6.820000171661377,CHEMBL1227963,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells by liquid scintillation counting,3424264,B,Ki,9,=,Homo sapiens,CHEMBL1222303,CHEMBL1221257,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.820000171661377,,,ADORA1_Ki_1952,6.820000171661377,True
CHEMBL226,C=CCN1C(=O)N2CC(C)N=C2c2[nH]c(-c3cc(C)nn3C)nc21,C=CCN1C(=O)N2CC(C)N=C2c2[nH]c(-c3cc(C)nn3C)nc21;C=CCN1C(=O)N2C[C@@H](C)N=C2c2[nH]c(-c3cc(C)nn3C)nc21;C=CCN1C(=O)N2C[C@H](C)N=C2c2[nH]c(-c3cc(C)nn3C)nc21,5.690;5.600;5.710,CHEMBL1803413;CHEMBL1803413;CHEMBL1803413,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells after 120 mins by scintillation spectrometry;Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells after 120 mins by scintillation spectrometry;Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells after 120 mins by scintillation spectrometry,6285517;6285518;6285519,B;B;B,Ki;Ki;Ki,9;9;9,=;=;=,Homo sapiens;Homo sapiens;Homo sapiens,CHEMBL1800733;CHEMBL1800734;CHEMBL1800735,CHEMBL1799944;CHEMBL1799944;CHEMBL1799944,None;None;None,CHO;CHO;CHO,Direct protein target assigned;Direct protein target assigned;Direct protein target assigned,None;None;None,None;None;None,None;None;None,False;False;False,-1;-1;-1,False;False;False,True,5.666666666666667,0.0478423336480246,5.69,0.0199999999999995,3.0,ADORA1_Ki_3938,5.69,True
CHEMBL226,COCC1CCC(C)N1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,COC[C@@H]1CCC(C)N1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,5.789999961853027,CHEMBL987751,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in HEK293 cells,2501662,B,Ki,9,=,Homo sapiens,CHEMBL458232,CHEMBL1143380,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,5.789999961853027,,,ADORA1_Ki_1420,5.789999961853027,True
CHEMBL226,COCc1cccc(CNC(=O)c2nc(N)nc(-c3ccco3)n2)n1,COCc1cccc(CNC(=O)c2nc(N)nc(-c3ccco3)n2)n1,6.21999979019165,CHEMBL1073400,Displacement of radioligand from human adenosine A1 receptor expressed in cells by topcount microplate scintillation counting,3061074,B,Ki,9,=,Homo sapiens,CHEMBL593746,CHEMBL1152564,,,Direct protein target assigned,,,,False,-1,False,False,,,6.21999979019165,,,ADORA1_Ki_1784,6.21999979019165,True
CHEMBL226,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2ccncc2)nn1Cc1ccccc1,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2ccncc2)nn1Cc1ccccc1,7.989999771118164,CHEMBL1286671,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO-A1 cells after 60 mins,3560354,B,Ki,9,=,Homo sapiens,CHEMBL1277025,CHEMBL1275345,,CHO-A1,Direct protein target assigned,,,,False,-1,False,False,,,7.989999771118164,,,ADORA1_Ki_1979,7.989999771118164,True
CHEMBL226,CCn1nnc(C2OC(n3cnc4c(NCc5ccc(Cl)cc5F)ncnc43)C(O)C2O)n1,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)n1,8.369999885559082,CHEMBL4052147,Displacement of [3H]CCPA from recombinant human adenosine A1 receptor expressed in CHO cell membranes after 3 hrs by microbeta scintillation counting,18240227,B,Ki,9,=,Homo sapiens,CHEMBL4102750,CHEMBL4049451,,,Direct protein target assigned,,,,False,-1,False,False,,,8.369999885559082,,,ADORA1_Ki_3154,8.369999885559082,True
CHEMBL226,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(F)c4)nc(Cl)nc31)C(O)C2O,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(F)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,6.190000057220459,CHEMBL829615,Inhibition of [3H]R-PIA binding to human Adenosine A1 receptor expressed in CHO cells,1400021,B,Ki,9,=,Homo sapiens,CHEMBL2112155,CHEMBL1142719,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.190000057220459,,,ADORA1_Ki_0370,6.190000057220459,True
CHEMBL226,Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12,Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12,6.510000228881836,CHEMBL1120795,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells,3285601,B,Ki,9,=,Homo sapiens,CHEMBL1094987,CHEMBL1157749,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.510000228881836,,,ADORA1_Ki_1880,6.510000228881836,True
CHEMBL226,Nc1nc(-c2ccc(C(F)F)o2)nc2sc(CN3CCC(F)CC3)cc12,Nc1nc(-c2ccc(C(F)F)o2)nc2sc(CN3CCC(F)CC3)cc12,5.78000020980835,CHEMBL3223904,Antagonist activity at human adenosine A1 receptor expressed in CHO-K1 cells preincubated for 15 mins before r-PIA addition measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,14552623,B,Ki,9,=,Homo sapiens,CHEMBL3222077,CHEMBL3217453,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,5.78000020980835,,,ADORA1_Ki_2528,5.78000020980835,True
CHEMBL226,CCCSc1nc(NC(C)=O)cc(OCc2cccc(Cl)c2)n1,CCCSc1nc(NC(C)=O)cc(OCc2cccc(Cl)c2)n1,6.239999771118164,CHEMBL950993,Displacement of [3H]DPDPX from human adenosine A1 receptor expressed in CHO cells,2110419,B,Ki,9,=,Homo sapiens,CHEMBL257256,CHEMBL1143166,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.239999771118164,,,ADORA1_Ki_1105,6.239999771118164,True
CHEMBL226,CC(=O)NCCNc1nc(-c2ccccc2)nc2[nH]c(C(=O)N3CCN(CCCc4ccccc4)CC3)cc12,CC(=O)NCCNc1nc(-c2ccccc2)nc2[nH]c(C(=O)N3CCN(CCCc4ccccc4)CC3)cc12,7.429999828338623,CHEMBL947854,Binding affinity to human adenosine A1 receptor,2635506,B,Ki,9,=,Homo sapiens,CHEMBL485862,CHEMBL1137016,,,Direct protein target assigned,,,,False,-1,False,False,,,7.429999828338623,,,ADORA1_Ki_1429,7.429999828338623,True
CHEMBL226,CCCCCCC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,CCCCCCC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.579999923706055,CHEMBL2188180,Displacement of [3H]CCPA from human adenosine A1 receptor expressed in CHO cell membrane,12142557,B,Ki,9,=,Homo sapiens,CHEMBL2181155,CHEMBL2177027,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.579999923706055,,,ADORA1_Ki_2366,6.579999923706055,True
CHEMBL226,COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1;COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,6.530;5.830,CHEMBL2382693;CHEMBL3267349,Displacement of [3H]CCPA from human recombinant adenosine A1 receptor expressed in CHO cells after 90 mins by liquid scintillation counting analysis;Inhibition of human recombinant adenosine A1 receptor,13299704;14645641,B;B,Ki;Ki,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL240624;CHEMBL240624,CHEMBL2380255;CHEMBL3259781,None;None,CHO;None,Direct protein target assigned;Direct protein target assigned,None;None,None;None,3.0;3.0,False;False,0;0,False;False,True,6.18,0.3500000000000001,6.18,0.3500000000000001,2.0,ADORA1_Ki_4018,6.18,True
CHEMBL226,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,5.820000171661377,CHEMBL644311,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells,898995,B,Ki,9,=,Homo sapiens,CHEMBL342906,CHEMBL1132457,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.820000171661377,,,ADORA1_Ki_0141,5.820000171661377,True
CHEMBL226,Cn1cc2c(nc(NCCCOCCOCCOCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,Cn1cc2c(nc(NCCCOCCOCCOCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,5.070000171661377,CHEMBL4373895,Displacement of [3H]-CCPA from human adenosine A1 receptor expressed in CHO cells by radioligand competition analysis,19125747,B,Ki,9,=,Homo sapiens,CHEMBL4469798,CHEMBL4373634,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.070000171661377,,,ADORA1_Ki_3415,5.070000171661377,True
CHEMBL226,O=c1[nH]c2ccccc2nc1-c1cc(Cl)n[nH]1,O=c1[nH]c2ccccc2nc1-c1cc(Cl)n[nH]1,5.480000019073486,CHEMBL860279,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells,1653051,B,Ki,9,=,Homo sapiens,CHEMBL403521,CHEMBL1141186,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.480000019073486,,,ADORA1_Ki_0491,5.480000019073486,True
CHEMBL226,CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,6.519999980926514,CHEMBL645026,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; range 222-400,714998,B,Ki,9,=,Homo sapiens,CHEMBL350830,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.519999980926514,,,ADORA1_Ki_0198,6.519999980926514,True
CHEMBL226,Cn1cc2c(nc(N)n3nc(-c4ccc(Cl)cc4)nc23)n1,Cn1cc2c(nc(N)n3nc(-c4ccc(Cl)cc4)nc23)n1,5.309999942779541,CHEMBL1117074,Displacement of [3H]CCPA from human cloned adenosine A1 receptor expressed in CHO cells,3253649,B,Ki,9,=,Homo sapiens,CHEMBL1090810,CHEMBL1156179,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.309999942779541,,,ADORA1_Ki_1846,5.309999942779541,True
CHEMBL226,CNc1nc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc2n1,CNc1nc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc2n1,5.420000076293945,CHEMBL3757836,Displacement of [3H]CCPA from human A1 adenosine receptor expressed in CHO cell membranes,16440105,B,Ki,9,=,Homo sapiens,CHEMBL3754353,CHEMBL3751698,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.420000076293945,,,ADORA1_Ki_2862,5.420000076293945,True
CHEMBL226,Nc1ncc(-c2cccc(Cl)c2)c(-c2ccccc2)n1,Nc1ncc(-c2cccc(Cl)c2)c(-c2ccccc2)n1,7.260000228881836,CHEMBL3878177,Displacement of [3H]DPCPX from recombinant human adenosine A1 receptor expressed in CHO cell membranes after 1 hr by beta scintillation counting method,16849898,B,Ki,9,=,Homo sapiens,CHEMBL3982084,CHEMBL3877273,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,7.260000228881836,,,ADORA1_Ki_2996,7.260000228881836,True
CHEMBL226,Cc1ccc(-c2nc3ccccn3c2NC2CCCCC2)cc1,Cc1ccc(-c2nc3ccccn3c2NC2CCCCC2)cc1,5.690000057220459,CHEMBL4415160,Inhibition of human A1 receptor,19306708,B,Ki,9,=,Homo sapiens,CHEMBL4065991,CHEMBL4414553,,,Direct protein target assigned,,,,False,-1,False,False,,,5.690000057220459,,,ADORA1_Ki_3493,5.690000057220459,True
CHEMBL226,CC1=C(C(=O)OCC(C)C)C(c2ccoc2)NC(=O)N1,CC1=C(C(=O)OCC(C)C)C(c2ccoc2)NC(=O)N1,5.510000228881836,CHEMBL4775664,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cell membranes incubated for 60 mins by scintillation counting method,22993114,B,Ki,9,=,Homo sapiens,CHEMBL4797674,CHEMBL4765483,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.510000228881836,,,ADORA1_Ki_3630,5.510000228881836,True
CHEMBL226,CCCn1cc2c(nc(NC(=O)Nc3cccc(OC)c3)n3nc(-c4ccco4)nc23)n1,CCCn1cc2c(nc(NC(=O)Nc3cccc(OC)c3)n3nc(-c4ccco4)nc23)n1,6.559999942779541,CHEMBL645022,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; range 198-382,731457,B,Ki,9,=,Homo sapiens,CHEMBL350261,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.559999942779541,,,ADORA1_Ki_0195,6.559999942779541,True
CHEMBL226,CC(C)OC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NCc1ccccc1,CC(C)OC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NCc1ccccc1,6.199999809265137,CHEMBL920042,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells,1844841,B,Ki,8,=,Homo sapiens,CHEMBL224098,CHEMBL1139469,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,6.199999809265137,,,ADORA1_Ki_0874,6.199999809265137,True
CHEMBL226,CCCNc1nc(C#Cc2ccc(F)s2)nc2c1ncn2C1OC(C(=O)NC)C(O)C1O,CCCNc1nc(C#Cc2ccc(F)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O,6.429999828338623,CHEMBL4731024,Displacement of [3H]N6-R-phenylisopropyladenosine from human A1AR receptor expressed in HEK293 cells assessed as inhibitory constant by radio ligand binding assay,22898008,B,Ki,9,=,Homo sapiens,CHEMBL4800206,CHEMBL4725439,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,6.429999828338623,,,ADORA1_Ki_3614,6.429999828338623,True
CHEMBL226,O=C(Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12)c1cccc2ccccc12,O=C(Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12)c1cccc2ccccc12,5.960000038146973,CHEMBL4346824,Displacement of [3H]DPCPX from recombinant human A1 adenosine receptor expressed in CHO cell membranes measured after 120 mins by topcount scintillation counting method,19016082,B,Ki,9,=,Homo sapiens,CHEMBL4465141,CHEMBL4346653,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.960000038146973,,,ADORA1_Ki_3347,5.960000038146973,True
CHEMBL226,Cc1cccc(-n2nc3c(N)nc4ccccc4n3c2=O)c1,Cc1cccc(-n2nc3c(N)nc4ccccc4n3c2=O)c1,7.699999809265137,CHEMBL920042,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells,1844790,B,Ki,8,=,Homo sapiens,CHEMBL416537,CHEMBL1139469,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,7.699999809265137,,,ADORA1_Ki_0840,7.699999809265137,True
CHEMBL226,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC4(O)CCCCC4)nc32)C(O)C1O,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC4(O)CCCCC4)nc32)[C@H](O)[C@@H]1O,7.360000133514404,CHEMBL866264,Displacement of [125I]ABA from human adenosine A1 receptor expressed in HEK cells,1709876,B,Ki,9,=,Homo sapiens,CHEMBL205531,CHEMBL1147002,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,7.360000133514404,,,ADORA1_Ki_0581,7.360000133514404,True
CHEMBL226,CCCn1c(Oc2cccc(O)c2)nc2nc(C3CCCC3)[nH]c2c1=O,CCCn1c(Oc2cccc(O)c2)nc2nc(C3CCCC3)[nH]c2c1=O,7.980000019073486,CHEMBL3994388,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in HEK293 cell membranes after 90 mins,17961333,B,Ki,9,=,Homo sapiens,CHEMBL4101044,CHEMBL3992564,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,7.980000019073486,,,ADORA1_Ki_3056,7.980000019073486,True
CHEMBL226,CCNC(=O)C1OC(n2cnc3c(Nc4ccc(OCC(=O)NCc5ccc(OC)cc5)cc4)ncnc32)C(O)C1O,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(Nc4ccc(OCC(=O)NCc5ccc(OC)cc5)cc4)ncnc32)[C@H](O)[C@@H]1O,7.550000190734863,CHEMBL904111,Displacement of [3H]CHA from human adenosine A1 receptor expressed in CHO cells,1875864,B,Ki,9,=,Homo sapiens,CHEMBL226304,CHEMBL1142924,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,7.550000190734863,,,ADORA1_Ki_0905,7.550000190734863,True
CHEMBL226,CCCn1c(=O)c2nc(-c3cnn(Cc4ccccc4OC)c3)[nH]c2n(CCC)c1=O,CCCn1c(=O)c2nc(-c3cnn(Cc4ccccc4OC)c3)[nH]c2n(CCC)c1=O,7.230000019073486,CHEMBL870845,Displacement of [3H]CPX from human adenosine A3 receptor expressed in CHO cells,1721656,B,Ki,9,=,Homo sapiens,CHEMBL380219,CHEMBL1148648,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,7.230000019073486,,,ADORA1_Ki_0631,7.230000019073486,True
CHEMBL226,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1,7.460000038146973,CHEMBL1936134,Displacement of [3H]-DPCPX from human adenosine A1 receptor expressed in CHO cells after 120 mins by liquid scintillation counting,7985220,B,Ki,9,=,Homo sapiens,CHEMBL1935744,CHEMBL1932966,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,7.460000038146973,,,ADORA1_Ki_2153,7.460000038146973,True
CHEMBL226,NC(=NO)c1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,N/C(=N\O)c1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,6.75,CHEMBL644322,Displacement of specific [3H]DPCPX binding at human Adenosine A1 receptor expressed in CHO cells.,1269943,B,Ki,8,=,Homo sapiens,CHEMBL2112948,CHEMBL1135389,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,6.75,,,ADORA1_Ki_0162,6.75,True
CHEMBL226,COCC1OC(n2cnc3c(Nc4ccc(O)c(F)c4)ncnc32)C(O)C1O,COC[C@H]1O[C@@H](n2cnc3c(Nc4ccc(O)c(F)c4)ncnc32)[C@H](O)[C@@H]1O,6.599999904632568,CHEMBL3054278,Agonist activity at Homo sapiens (human) adenosine A1 receptor expressed in CHO cells,12456412,B,Ki,9,=,Homo sapiens,CHEMBL2261342,CHEMBL3045486,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.599999904632568,,,ADORA1_Ki_2375,6.599999904632568,True
CHEMBL226,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)c(F)c3)nc12,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)c(F)c3)nc12,5.960000038146973,CHEMBL4003810,Displacement of [3H]-DPCPX from human adenosine A1 receptor expressed in HEK293 cell membranes measured after 90 mins,18008954,B,Ki,9,=,Homo sapiens,CHEMBL4065326,CHEMBL4002602,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,5.960000038146973,,,ADORA1_Ki_3070,5.960000038146973,True
CHEMBL226,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)NC(Cc5c[nH]c6ccccc56)C(=O)OC)cc4)nc32)C(O)C1O,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O;CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5c[nH]c6ccccc56)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O,5.780;5.790,CHEMBL1955227;CHEMBL1955227,Displacement of [3H]N6-phenylisopropyladenosine from human A1 adenosine receptor expressed in CHO cell membranes after 60 mins;Displacement of [3H]N6-phenylisopropyladenosine from human A1 adenosine receptor expressed in CHO cell membranes after 60 mins,8031744;8031745,B;B,Ki;Ki,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL1950655;CHEMBL1950656,CHEMBL1949672;CHEMBL1949672,None;None,CHO;CHO,Direct protein target assigned;Direct protein target assigned,None;None,None;None,None;None,False;False,-1;-1,False;False,True,5.785,0.0049999999999998,5.785,0.0049999999999998,2.0,ADORA1_Ki_4061,5.785,True
CHEMBL226,Nc1nc(C(=O)Nc2ccc(Cl)cc2)cn2c1nc1ccccc12,Nc1nc(C(=O)Nc2ccc(Cl)cc2)cn2c1nc1ccccc12,6.349999904632568,CHEMBL5148524,Displacement of [3H]DPCPX from human A1AR expressed in HEK293 cells membrane assessed as inhibition constant preincubated for 5 mins followed by [3H]DPCPX addition and measured after 1.5 hrs by TopCount scintillation counting method,24855127,B,Ki,9,=,Homo sapiens,CHEMBL5192099,CHEMBL5143715,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,6.349999904632568,,,ADORA1_Ki_3832,6.349999904632568,True
CHEMBL226,OCc1cnn(-c2nc(Nc3ncc4ccccc4n3)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1,OCc1cnn(-c2nc(Nc3ncc4ccccc4n3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,6.800000190734863,CHEMBL889815,Displacement of [3H]CPX from adenosine A1 receptor in DDT membranes,1952204,B,Ki,8,=,Homo sapiens,CHEMBL429619,CHEMBL1146258,,,Homologous protein target assigned,,,,False,-1,False,False,,,6.800000190734863,,,ADORA1_Ki_0925,6.800000190734863,True
CHEMBL226,CC1(C)c2ccc(NC3NC=Nc4c3ncn4C3OC(CO)C(O)C3O)cc2C(C)(C)N1[O],CC1(C)c2ccc(NC3NC=Nc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2C(C)(C)N1[O],7.0,CHEMBL1117280,Displacement of [125I]ABA from human recombinant adenosine A1 receptor by rapid filtration technique,3299185,B,Ki,9,=,Homo sapiens,CHEMBL1097549,CHEMBL1158581,,,Direct protein target assigned,,,,False,-1,False,False,,,7.0,,,ADORA1_Ki_1891,7.0,True
CHEMBL226,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2C1SC(C(=O)NCC2CC2)C(O)C1O,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1S[C@H](C(=O)NCC2CC2)[C@@H](O)[C@H]1O,5.699999809265137,CHEMBL863394,Displacement of [3H]R-PIA from human adenosine A1 receptor transfected in CHO cells,1668954,B,Ki,9,=,Homo sapiens,CHEMBL199541,CHEMBL1148606,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.699999809265137,,,ADORA1_Ki_0547,5.699999809265137,True
CHEMBL226,Cc1ccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)cc1,Cc1ccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)cc1,6.989999771118164,CHEMBL1036413,Displacement of [3H]CGS21680 from human adenosine A1 receptor,2676622,B,Ki,9,=,Homo sapiens,CHEMBL557696,CHEMBL1151872,,,Direct protein target assigned,,,,False,-1,False,False,,,6.989999771118164,,,ADORA1_Ki_1642,6.989999771118164,True
CHEMBL226,O=C(c1cccs1)c1nc(NCCCO)nc2ccsc12,O=C(c1cccs1)c1nc(NCCCO)nc2ccsc12,7.5,CHEMBL933564,Binding affinity to human adenosine A1 receptor,2165736,B,Ki,9,=,Homo sapiens,CHEMBL405235,CHEMBL1145611,,,Direct protein target assigned,,,,False,-1,False,False,,,7.5,,,ADORA1_Ki_1226,7.5,True
CHEMBL226,CS(=O)(=O)c1ccc(Cn2ncc3c(-c4ccco4)nc(N)nc32)cc1,CS(=O)(=O)c1ccc(Cn2ncc3c(-c4ccco4)nc(N)nc32)cc1,5.949999809265137,CHEMBL921474,Binding affinity at human adenosine A1 receptor,2166100,B,Ki,9,=,Homo sapiens,CHEMBL402103,CHEMBL1145614,,,Direct protein target assigned,,,,False,-1,False,False,,,5.949999809265137,,,ADORA1_Ki_1321,5.949999809265137,True
CHEMBL226,Cc1ccc(Nc2nc3c(N4CCCC4CO)ncnc3s2)cc1,Cc1ccc(Nc2nc3c(N4CCC[C@H]4CO)ncnc3s2)cc1,6.400000095367432,CHEMBL3831009,Displacement of [3H]CCPA from recombinant human adenosine A1 receptor expressed in CHO cell membrane after 3 hrs by microbeta scintillation counting method,16650638,B,Ki,9,=,Homo sapiens,CHEMBL3828388,CHEMBL3826933,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.400000095367432,,,ADORA1_Ki_2963,6.400000095367432,True
