target_chembl_id,smiles,original_smiles,pchembl_value,assay_chembl_id,assay_description,activity_id,assay_type,standard_type,confidence_score,standard_relation,target_organism,molecule_chembl_id,document_chembl_id,assay_tissue,assay_cell_type,relationship_description,variant_sequence,indication_class,max_phase,oral,prodrug,withdrawn_flag,might_rancemic,pchembl_value_mean,pchembl_value_std,pchembl_value_median,pchembl_value_mad,pchembl_value_counts,QSPRID,pchembl_value_median_original,Split_IsTrain
CHEMBL1994,Cc1nn(C)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,Cc1nn(C)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2;Cc1nn(C)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,6.960;6.800,CHEMBL3381811;CHEMBL3381815,Displacement of [3H]aldosterone from human mineralocorticoid receptor expressed in 293 cells after 16 hrs by scintillation counting;Antagonist activity at human mineralocorticoid receptor expressed in COS1 cells after 1 day by luciferase reporter gene assay,15095236;15099886,B;B,IC50;IC50,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL3337726;CHEMBL3337726,CHEMBL3351638;CHEMBL3351638,None;None,293;COS-1,Direct protein target assigned;Direct protein target assigned,None;None,None;None,None;None,False;False,-1;-1,False;False,True,6.88,0.08,6.88,0.08,2.0,NR3C2_IC50Ki_844,6.88,True
CHEMBL1994,CC12CCC3c4ccc(O)cc4CCC3C1CCC2(O)C=CCC(F)(F)C(F)(F)C(F)(F)F,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)/C=C/CC(F)(F)C(F)(F)C(F)(F)F,5.420000076293945,CHEMBL1259734,Antagonist activity at mineralocorticoid receptor-LBD in human U2OS cells transfected with Gal4-DBD assessed as inhibition of transactivation activity after 18 hrs by luciferase reporter gene assay,3502468,F,IC50,9,=,Homo sapiens,CHEMBL1258901,CHEMBL1255573,,U2OS,Direct protein target assigned,,,,False,-1,False,False,,,5.420000076293945,,,NR3C2_IC50Ki_264,5.420000076293945,True
CHEMBL1994,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cc(C)ccc23)C(F)(F)F)c(C)c1,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cc(C)ccc23)C(F)(F)F)c(C)c1,6.849999904632568,CHEMBL3096917,Binding affinity to mineralocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,13845366,B,IC50,9,=,Homo sapiens,CHEMBL3093447,CHEMBL3091451,,,Direct protein target assigned,,,,False,-1,False,False,,,6.849999904632568,,,NR3C2_IC50Ki_420,6.849999904632568,True
CHEMBL1994,CC1CC2=CC(=O)CCC2C2CCC3(C)C(CCC34C=CCO4)C12,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CCO4)[C@@H]21,7.769999980926514,CHEMBL3706043,"Receptor Binding Assay: Using cytosol from progesterone receptor-expressing insect cells (Hi5), competitive binding to the progesterone receptor was determined from the ability to displace 3H-progesterone as reference substance from the receptor. If a compound has an affinity corresponding to progesterone, this corresponds to a competition factor (CF) of 1. CF values greater than 1 are characterized by a lower affinity for the progesterone receptor, and CF values of less than 1 are characterized by higher affinity. The test was carried out as test above, with the following modifications: cytosol from mineralocorticoid receptor-expressing insect cells (Hi5) was used, and the reference substance was 3H-aldosterone.",17681970,B,IC50,9,=,Homo sapiens,CHEMBL3692347,CHEMBL3638672,,,Direct protein target assigned,,,,False,-1,False,False,,,7.769999980926514,,,NR3C2_IC50Ki_604,7.769999980926514,True
CHEMBL1994,Cc1noc(C)c1S(=O)(=O)NCc1ccc(-c2cncc(C#N)c2)cc1,Cc1noc(C)c1S(=O)(=O)NCc1ccc(-c2cncc(C#N)c2)cc1,5.710000038146973,CHEMBL3090522,Displacement of [3H]aldosterone from GST-tagged human mineralocorticoid receptor ligand binding domain after 4 hrs by liquid scintillation counting,13835665,B,IC50,9,=,Homo sapiens,CHEMBL3086018,CHEMBL3085697,,,Direct protein target assigned,,,,False,-1,False,False,,,5.710000038146973,,,NR3C2_IC50Ki_394,5.710000038146973,True
CHEMBL1994,CC1CN(c2ccc3c(c2)NC(=O)CO3)C(c2ccccc2)CO1,C[C@@H]1CN(c2ccc3c(c2)NC(=O)CO3)[C@H](c2ccccc2)CO1;C[C@@H]1CN(c2ccc3c(c2)NC(=O)CO3)[C@H](c2ccccc2)CO1,7.620;7.890,CHEMBL4008037;CHEMBL4028141,Antagonist activity at Gal4-fused MR LBD (unknown origin) expressed in human Huh7 cells assessed as inhibition of aldosterone-induced transcriptional activity after 3 hrs by luciferase reporter gene assay;Displacement of [3H]-aldosterone from human GST-tagged MR ligand binding domain after 4 hrs by liquid scintillation counting,18033388;18126806,B;B,IC50;IC50,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL4097160;CHEMBL4097160,CHEMBL4007392;CHEMBL4024791,None;None,None;None,Direct protein target assigned;Direct protein target assigned,None;None,None;None,None;None,False;False,-1;-1,False;False,True,7.755,0.1349999999999998,7.755,0.1349999999999998,2.0,NR3C2_IC50Ki_755,7.755,True
CHEMBL1994,CC1(C)OC(=O)Nc2ccc(-c3cc(F)cc(C#N)c3)cc21,CC1(C)OC(=O)Nc2ccc(-c3cc(F)cc(C#N)c3)cc21,5.619999885559082,CHEMBL729163,Antagonist activity against the Mineralocorticoid Receptor (MR),988079,F,IC50,8,=,Homo sapiens,CHEMBL136322,CHEMBL1135816,,,Homologous protein target assigned,,,,False,-1,False,False,,,5.619999885559082,,,NR3C2_IC50Ki_018,5.619999885559082,True
CHEMBL1994,COC(=O)C(c1ccccc1)n1ccc2c(NS(C)(=O)=O)cccc21,COC(=O)C(c1ccccc1)n1ccc2c(NS(C)(=O)=O)cccc21,5.400000095367432,CHEMBL4717253,Antagonist activity at human full-length MCR assessed as inhibition of receptor binding to co-activator peptide by PathHunter assay,22825219,B,IC50,9,=,Homo sapiens,CHEMBL4746832,CHEMBL4715716,,,Direct protein target assigned,,,,False,-1,False,False,,,5.400000095367432,,,NR3C2_IC50Ki_688,5.400000095367432,True
CHEMBL1994,CC(c1ccccc1)N1C(=O)NC(Cc2ccccc2)(C(=O)N2CCc3ccccc3C2)C1=O,C[C@H](c1ccccc1)N1C(=O)N[C@](Cc2ccccc2)(C(=O)N2CCc3ccccc3C2)C1=O,6.0,CHEMBL2411354,Antagonist activity at human mineralocorticoid receptor assessed as inhibition of binding to coactivator peptide by NH Pro assay,13393482,B,IC50,9,=,Homo sapiens,CHEMBL2407660,CHEMBL2407028,,,Direct protein target assigned,,,,False,-1,False,False,,,6.0,,,NR3C2_IC50Ki_326,6.0,True
CHEMBL1994,CC(=O)OC1CCC2(C)C3=C(C(=O)CC2C1(C)C)C1(C)CCC(C(C)CCC(=O)O)C1(C)CC3=O,CC(=O)OC1CC[C@]2(C)C3=C(C(=O)C[C@H]2C1(C)C)[C@]1(C)CCC(C(C)CCC(=O)O)[C@@]1(C)CC3=O,4.679999828338623,CHEMBL853232,Antagonist activity against MR,1721102,F,IC50,9,=,Homo sapiens,CHEMBL211039,CHEMBL1148531,,,Direct protein target assigned,,,,False,-1,False,False,,,4.679999828338623,,,NR3C2_IC50Ki_083,4.679999828338623,True
CHEMBL1994,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)CCOC4CCC5(C)C(C4)CC(O)C4C5CC(O)C5(C)C(C(C)CCC(=O)O)CCC45)cc3)CC21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCOC4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C,6.360000133514404,CHEMBL839923,Inhibition of human Mineralocorticoid receptor,1463247,B,Ki,9,=,Homo sapiens,CHEMBL427568,CHEMBL1138676,,,Direct protein target assigned,,,,False,-1,False,False,,,6.360000133514404,,,NR3C2_IC50Ki_061,6.360000133514404,True
CHEMBL1994,CC1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1OC(=O)NC1CCCCC1,C[C@H]1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)NC1CCCCC1,5.650000095367432,CHEMBL1686884,Binding affinity to mineralocorticoid receptor,5247503,B,Ki,8,=,Homo sapiens,CHEMBL1684344,CHEMBL1681769,,,Homologous protein target assigned,,,,False,-1,False,False,,,5.650000095367432,,,NR3C2_IC50Ki_272,5.650000095367432,True
CHEMBL1994,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C)cccc2[nH]1)C(F)(F)F,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C)cccc2[nH]1)C(F)(F)F,6.380000114440918,CHEMBL1913332,Displacement of tetramethylrhodamine-labeled Dexamethasone from human recombinant mineralocorticoid receptor expressed in baculovirus infected insect cells by fluorescence polarization assay,7851757,B,IC50,9,=,Homo sapiens,CHEMBL1911548,CHEMBL1909618,,,Direct protein target assigned,,,,False,-1,False,False,,,6.380000114440918,,,NR3C2_IC50Ki_285,6.380000114440918,True
CHEMBL1994,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,8.609999656677246,CHEMBL3122505,Displacement of [3H]-aldosterone from human mineralocorticoid receptor expressed in HEK293 cells,13934680,B,Ki,9,=,Homo sapiens,CHEMBL3120320,CHEMBL3120138,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,8.609999656677246,,,NR3C2_IC50Ki_449,8.609999656677246,True
CHEMBL1994,CCC(Cc1cccc(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,CCC(Cc1cccc(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,6.460000038146973,CHEMBL3097675,Inhibition of mineralocorticoid receptor (unknown origin) expressed in baculovirus-infected insect cells by fluorescence polarization assay,13858126,B,IC50,9,=,Homo sapiens,CHEMBL3094473,CHEMBL3091417,,,Direct protein target assigned,,,,False,-1,False,False,,,6.460000038146973,,,NR3C2_IC50Ki_445,6.460000038146973,True
CHEMBL1994,CC1=CC(C)(C)Nc2ccc3c(c21)C(c1ccc(Cl)c(C)c1)Oc1ccccc1-3,CC1=CC(C)(C)Nc2ccc3c(c21)C(c1ccc(Cl)c(C)c1)Oc1ccccc1-3,5.690000057220459,CHEMBL729160,Antagonistic activity was determined in Human mineralocorticoid receptor(hMR) of CV-1 cells in cotransfection assay.,1209867,F,IC50,8,=,Homo sapiens,CHEMBL102720,CHEMBL1131454,,CV-1,Homologous protein target assigned,,,,False,-1,False,False,,,5.690000057220459,,,NR3C2_IC50Ki_012,5.690000057220459,True
CHEMBL1994,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1ccc(F)cc1Cl,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1ccc(F)cc1Cl,7.110000133514404,CHEMBL1219573,Antagonist activity at mineralocorticoid receptor LBD expressed in human HUH7 cells coexpressing GAL4 by luciferase reporter gene assay,3403410,F,IC50,8,=,Homo sapiens,CHEMBL1215260,CHEMBL1212896,,Huh-7,Homologous protein target assigned,,,,False,-1,False,False,,,7.110000133514404,,,NR3C2_IC50Ki_182,7.110000133514404,True
CHEMBL1994,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3c(-c4cncnc4)cccc3[nH]2)C1=O,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(-c4cncnc4)cccc3[nH]2)C1=O,6.429999828338623,CHEMBL3578998,Antagonist activity at human mineralocorticoid receptor overexpressed in CHOK1 cells assessed as inhibition of aldosterone-induced protein interaction with coactivator peptide after 6 hrs by luminescence assay,15601428,B,IC50,9,=,Homo sapiens,CHEMBL3578301,CHEMBL3576820,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,6.429999828338623,,,NR3C2_IC50Ki_506,6.429999828338623,True
CHEMBL1994,CS(=O)(=O)Nc1cccc2cc[nH]c12,CS(=O)(=O)Nc1cccc2cc[nH]c12,6.019999980926514,CHEMBL3607224,Displacement of [3H]-aldosterone from human mineralocorticoid receptor expressed in HEK293 cells by scintillation counting based radioligand competition binding assay,15684204,B,Ki,9,=,Homo sapiens,CHEMBL3605925,CHEMBL3603837,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,6.019999980926514,,,NR3C2_IC50Ki_543,6.019999980926514,True
CHEMBL1994,N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2C2CCCCC2)cc1,N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2C2CCCCC2)cc1,5.889999866485596,CHEMBL1219662,Antagonist activity at Gal4-tagged mineralocorticoid receptor expressed in human Huh7 cells by luciferase reporter gene assay,3403559,F,IC50,8,=,Homo sapiens,CHEMBL1215051,CHEMBL1212897,,Huh-7,Homologous protein target assigned,,,,False,-1,False,False,,,5.889999866485596,,,NR3C2_IC50Ki_223,5.889999866485596,True
CHEMBL1994,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3c(NS(C)(=O)=O)cccc3[nH]2)C1=O,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(NS(C)(=O)=O)cccc3[nH]2)C1=O,6.679999828338623,CHEMBL3578998,Antagonist activity at human mineralocorticoid receptor overexpressed in CHOK1 cells assessed as inhibition of aldosterone-induced protein interaction with coactivator peptide after 6 hrs by luminescence assay,15601434,B,IC50,9,=,Homo sapiens,CHEMBL3578295,CHEMBL3576820,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,6.679999828338623,,,NR3C2_IC50Ki_512,6.679999828338623,True
CHEMBL1994,COCC1CN(c2ccc3c(n2)NC(=O)CO3)C(c2ccccc2)CO1,COC[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1;COC[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,6.560;6.450,CHEMBL4028141;CHEMBL4028145,Displacement of [3H]-aldosterone from human GST-tagged MR ligand binding domain after 4 hrs by liquid scintillation counting;Antagonist activity at human GAL4-DBD fused MR ligand binding domain transfected in human Huh7 cells co-expressing GAL4-RE-Luc assessed as reduction in aldosterone-induced luciferase activity after 16 hrs in presence of serum by luciferase reporter gene assay,18126811;18126796,B;B,IC50;IC50,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL4059632;CHEMBL4059632,CHEMBL4024791;CHEMBL4024791,None;None,None;None,Direct protein target assigned;Direct protein target assigned,None;None,None;None,None;None,False;False,-1;-1,False;False,True,6.505,0.0549999999999997,6.505,0.0549999999999997,2.0,NR3C2_IC50Ki_796,6.505,True
CHEMBL1994,CC1NC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2,CC1NC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2,7.03000020980835,CHEMBL2423838,Displacement of [3H]-Aldosterone from human MR expressed in 293 cells after 16 hrs by scintillation counting,13416306,B,IC50,9,=,Homo sapiens,CHEMBL2419298,CHEMBL2417412,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,7.03000020980835,,,NR3C2_IC50Ki_377,7.03000020980835,True
CHEMBL1994,O=C1COc2ccc(C3=C(c4ccc(F)cc4)C(=O)OC3)cc2N1,O=C1COc2ccc(C3=C(c4ccc(F)cc4)C(=O)OC3)cc2N1,6.300000190734863,CHEMBL2423838,Displacement of [3H]-Aldosterone from human MR expressed in 293 cells after 16 hrs by scintillation counting,13416317,B,IC50,9,=,Homo sapiens,CHEMBL2419302,CHEMBL2417412,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,6.300000190734863,,,NR3C2_IC50Ki_388,6.300000190734863,True
CHEMBL1994,NC(=O)Nc1cc(-c2ccnn2C2CCCC2)ccn1,NC(=O)Nc1cc(-c2ccnn2C2CCCC2)ccn1,5.960000038146973,CHEMBL3705363,"Competitive Molecular Binding Assay: The MR competitive binding assay is based on the binding and displacement of a TAMRA-labeled Dexamethasone probe with fluorescence polarization (FP) detection. The assay is performed in 384-well, low volume NBS black plates (Corning #3676) in assay buffer consisting of 10 mM TES, pH 7.4, 50 mM KCl, 20 mM Sodium molybdate, 1.5 mM EDTA, 0.04% CHAPS, 10% Glycerol and 1 mM DTT. Full Length human mineralocorticoid receptor (hMR) present in a baculovirus infected insect cell lysate is diluted 2 fold in assay buffer and 10 μL of this dilution is added to the assay plate. Blank wells receive 10 μL of the diluted MR lysate containing 3 μM Dexamethasone. 2 μL diluted test compound is transferred to the assay plate for a final starting top concentration of 10 μM in 1% DMSO. The reaction is started by adding 3 μL of 25 nM probe in assay buffer for a final assay concentration of 5 nM.",17633050,B,IC50,9,=,Homo sapiens,CHEMBL3643650,CHEMBL3638806,,,Direct protein target assigned,,,,False,-1,False,False,,,5.960000038146973,,,NR3C2_IC50Ki_557,5.960000038146973,True
CHEMBL1994,Cc1noc(C)c1-c1ccc2c(c1)C(C)(C)C(=O)C(C)(C)N2,Cc1noc(C)c1-c1ccc2c(c1)C(C)(C)C(=O)C(C)(C)N2,6.46999979019165,CHEMBL3583484,Displacement of [3H]-aldosterone from cytosolic fraction of human recombinant mineralocorticoid receptor by scintillation counting analysis,15612187,B,Ki,9,=,Homo sapiens,CHEMBL3582109,CHEMBL3580565,,,Direct protein target assigned,,,,False,-1,False,False,,,6.46999979019165,,,NR3C2_IC50Ki_537,6.46999979019165,True
CHEMBL1994,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1ccc(C(F)(F)F)cc1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1ccc(C(F)(F)F)cc1,6.510000228881836,CHEMBL1219573,Antagonist activity at mineralocorticoid receptor LBD expressed in human HUH7 cells coexpressing GAL4 by luciferase reporter gene assay,3403404,F,IC50,8,=,Homo sapiens,CHEMBL1215193,CHEMBL1212896,,Huh-7,Homologous protein target assigned,,,,False,-1,False,False,,,6.510000228881836,,,NR3C2_IC50Ki_176,6.510000228881836,True
CHEMBL1994,NC(=O)Nc1cc(CCc2ccc(C(F)(F)F)cc2)ccn1,NC(=O)Nc1cc(CCc2ccc(C(F)(F)F)cc2)ccn1,7.0,CHEMBL3705363,"Competitive Molecular Binding Assay: The MR competitive binding assay is based on the binding and displacement of a TAMRA-labeled Dexamethasone probe with fluorescence polarization (FP) detection. The assay is performed in 384-well, low volume NBS black plates (Corning #3676) in assay buffer consisting of 10 mM TES, pH 7.4, 50 mM KCl, 20 mM Sodium molybdate, 1.5 mM EDTA, 0.04% CHAPS, 10% Glycerol and 1 mM DTT. Full Length human mineralocorticoid receptor (hMR) present in a baculovirus infected insect cell lysate is diluted 2 fold in assay buffer and 10 μL of this dilution is added to the assay plate. Blank wells receive 10 μL of the diluted MR lysate containing 3 μM Dexamethasone. 2 μL diluted test compound is transferred to the assay plate for a final starting top concentration of 10 μM in 1% DMSO. The reaction is started by adding 3 μL of 25 nM probe in assay buffer for a final assay concentration of 5 nM.",17633091,B,IC50,9,=,Homo sapiens,CHEMBL3643689,CHEMBL3638806,,,Direct protein target assigned,,,,False,-1,False,False,,,7.0,,,NR3C2_IC50Ki_591,7.0,True
CHEMBL1994,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3ccc(C)cc23)C(F)(F)F)c(C)c1,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3ccc(C)cc23)C(F)(F)F)c(C)c1,7.050000190734863,CHEMBL3096917,Binding affinity to mineralocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,13845376,B,IC50,9,=,Homo sapiens,CHEMBL3093446,CHEMBL3091451,,,Direct protein target assigned,,,,False,-1,False,False,,,7.050000190734863,,,NR3C2_IC50Ki_425,7.050000190734863,True
CHEMBL1994,Cn1c(C#N)ccc1-c1ccc2c(c1)C(c1ccco1)(c1ccco1)OCC(=O)N2,Cn1c(C#N)ccc1-c1ccc2c(c1)C(c1ccco1)(c1ccco1)OCC(=O)N2,5.550000190734863,CHEMBL983683,Antagonist activity at mineralocorticoid receptor by Gal4-DNA binding domain-hormone receptor LBD one-hybrid assay,2369877,B,IC50,8,=,Homo sapiens,CHEMBL483246,CHEMBL1144156,,,Homologous protein target assigned,,,,False,-1,False,False,,,5.550000190734863,,,NR3C2_IC50Ki_163,5.550000190734863,True
CHEMBL1994,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2s1)C(F)(F)F,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2s1)C(F)(F)F,6.659999847412109,CHEMBL1250866,Binding affinity to mineralocorticoid receptor expressed in baculovirus-infected insect cells using tetramethylrhodamine labeled Dexamethasone by fluorescence polarization microplate assay,3470305,B,IC50,8,=,Homo sapiens,CHEMBL1254907,CHEMBL1250518,,,Homologous protein target assigned,,,,False,-1,False,False,,,6.659999847412109,,,NR3C2_IC50Ki_248,6.659999847412109,True
CHEMBL1994,CNC(=O)CC1COc2cc(C#N)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,CNC(=O)C[C@H]1COc2cc(C#N)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2;CNC(=O)C[C@H]1COc2cc(C#N)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,6.000;5.200,CHEMBL4423290;CHEMBL4423293,Displacement of [3H]-aldosterone to human mineralocorticoid receptor LBD by radiometric binding assay;Antagonist activity at gal4-fused human mineralocorticoid receptor LBD expressed in UAS-MR-bla HEK293 cells by luciferase reporter gene assay,19363274;19363312,B;B,Ki;IC50,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL4528177;CHEMBL4528177,CHEMBL4422622;CHEMBL4422622,None;None,None;None,Direct protein target assigned;Direct protein target assigned,None;None,None;None,None;None,False;False,-1;-1,False;False,True,5.6,0.3999999999999999,5.6,0.3999999999999999,2.0,NR3C2_IC50Ki_804,5.6,True
CHEMBL1994,CN1CCC2(CC1)C(=O)Nc1cc(C=C3c4ccccc4COc4cc(F)ccc43)ccc12,CN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12;CN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,7.720;8.220,CHEMBL3776776;CHEMBL3776777,Antagonist activity against 6xHis-MBP-fused human MR LBD domain (732 to 984 amino acid residues) C808S mutant expressed in Escherichia coli BL21(DE3) assessed as inhibition of aldosterone-mediated receptor activation after 16 hrs by luciferase assay;Displacement of 3H-Cortisol from 6xHis-MBP-fused human MR LBD domain (732 to 984 amino acid residues) C808S mutant expressed in Escherichia coli BL21(DE3) preincubated for 1 hr measured after 30 mins by microbeta plate reader analysis,16506608;16506574,B;B,IC50;Ki,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL3774871;CHEMBL3774871,CHEMBL3774336;CHEMBL3774336,None;None,None;None,Direct protein target assigned;Direct protein target assigned,C808S;C808S,None;None,None;None,False;False,-1;-1,False;False,True,7.970000000000001,0.2500000000000004,7.970000000000001,0.2500000000000004,2.0,NR3C2_IC50Ki_777,7.970000000000001,True
CHEMBL1994,CC(C)C(O)(CC(C)(C)c1ccccc1)C(=O)Nc1ccc2c(c1)COC2=O,CC(C)C(O)(CC(C)(C)c1ccccc1)C(=O)Nc1ccc2c(c1)COC2=O,6.5,CHEMBL880258,Binding affinity towards mineralocorticoid receptor using fluorescence polarization competitive binding assay,1600934,B,IC50,9,=,Homo sapiens,CHEMBL196373,CHEMBL1143464,,,Direct protein target assigned,,,,False,-1,False,False,,,6.5,,,NR3C2_IC50Ki_074,6.5,True
CHEMBL1994,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C(C)C)cc1,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C(C)C)cc1,5.849999904632568,CHEMBL890123,Inhibition of human MR,1959089,B,IC50,9,=,Homo sapiens,CHEMBL231803,CHEMBL1146304,,,Direct protein target assigned,,,,False,-1,False,False,,,5.849999904632568,,,NR3C2_IC50Ki_113,5.849999904632568,True
CHEMBL1994,COc1nc(C2=NN(c3ccc(C#N)c(C)n3)C(C3CCCC3)C2)ccc1C(=O)O,COc1nc(C2=NN(c3ccc(C#N)c(C)n3)[C@@H](C3CCCC3)C2)ccc1C(=O)O,8.119999885559082,CHEMBL3265996,Antagonist activity at mineralocorticoid receptor (unknown origin) by Gal4-based cellular assay,14658170,B,IC50,9,=,Homo sapiens,CHEMBL3263754,CHEMBL3259597,,,Direct protein target assigned,,,,False,-1,False,False,,,8.119999885559082,,,NR3C2_IC50Ki_490,8.119999885559082,True
CHEMBL1994,CC(c1ccccc1)N1C(=O)OC(Cc2ccccc2)(c2nnc(Cc3ccccc3)o2)C1=O,C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(c2nnc(Cc3ccccc3)o2)C1=O,6.800000190734863,CHEMBL3241715,Antagonist activity at mineralocorticoid receptor (unknown origin) by PathHunter assay,14566218,B,IC50,9,=,Homo sapiens,CHEMBL3234856,CHEMBL3232811,,,Direct protein target assigned,,,,False,-1,False,False,,,6.800000190734863,,,NR3C2_IC50Ki_473,6.800000190734863,True
CHEMBL1994,COc1cccc(C2CCN(c3[nH]c(=O)[nH]c(=O)c3Cc3ccccc3)CC2)c1,COc1cccc(C2CCN(c3[nH]c(=O)[nH]c(=O)c3Cc3ccccc3)CC2)c1,5.900000095367432,CHEMBL890431,Displacement of [3H]aldosterone from mineralocorticoid receptor expressed in Sf9 cells,1909948,B,Ki,8,=,Homo sapiens,CHEMBL396020,CHEMBL1146208,,Sf9,Homologous protein target assigned,,,,False,-1,False,False,,,5.900000095367432,,,NR3C2_IC50Ki_104,5.900000095367432,True
CHEMBL1994,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C(C)(C)C)cc1,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C(C)(C)C)cc1,5.96999979019165,CHEMBL890123,Inhibition of human MR,1959093,B,IC50,9,=,Homo sapiens,CHEMBL233038,CHEMBL1146304,,,Direct protein target assigned,,,,False,-1,False,False,,,5.96999979019165,,,NR3C2_IC50Ki_114,5.96999979019165,True
CHEMBL1994,CC(c1ccccc1)N1C(=O)OC(Cc2ccccc2)(C(=O)NC2CCCCC2)C1=O,C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(C(=O)NC2CCCCC2)C1=O,5.400000095367432,CHEMBL2411354,Antagonist activity at human mineralocorticoid receptor assessed as inhibition of binding to coactivator peptide by NH Pro assay,13393532,B,IC50,9,=,Homo sapiens,CHEMBL2407850,CHEMBL2407028,,,Direct protein target assigned,,,,False,-1,False,False,,,5.400000095367432,,,NR3C2_IC50Ki_355,5.400000095367432,True
CHEMBL1994,COc1ccc(F)cc1C(C)(C)CC(O)(CN1CCOc2ccccc21)C(F)(F)F,COc1ccc(F)cc1C(C)(C)CC(O)(CN1CCOc2ccccc21)C(F)(F)F,6.510000228881836,CHEMBL909351,Inhibition of tetramethylrhodamine labeled dexamethasone binding to MR by FP assay,1799408,B,IC50,8,=,Homo sapiens,CHEMBL386915,CHEMBL1138857,,,Homologous protein target assigned,,,,False,-1,False,False,,,6.510000228881836,,,NR3C2_IC50Ki_092,6.510000228881836,True
