target_chembl_id,smiles,original_smiles,pchembl_value,assay_chembl_id,assay_description,activity_id,assay_type,standard_type,confidence_score,standard_relation,target_organism,molecule_chembl_id,document_chembl_id,assay_tissue,assay_cell_type,relationship_description,variant_sequence,indication_class,max_phase,oral,prodrug,withdrawn_flag,might_rancemic,pchembl_value_mean,pchembl_value_std,pchembl_value_median,pchembl_value_mad,pchembl_value_counts,QSPRID,pchembl_value_median_original,Split_IsTrain
CHEMBL1994,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(NS(C)(=O)=O)ccc3[nH]2)C1=O,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(NS(C)(=O)=O)ccc3[nH]2)C1=O,6.659999847412109,CHEMBL3578998,Antagonist activity at human mineralocorticoid receptor overexpressed in CHOK1 cells assessed as inhibition of aldosterone-induced protein interaction with coactivator peptide after 6 hrs by luminescence assay,15601454,B,IC50,9,=,Homo sapiens,CHEMBL3578276,CHEMBL3576820,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,6.659999847412109,,,NR3C2_IC50Ki_532,6.659999847412109,True
CHEMBL1994,NC(=O)Nc1cc(-c2ccnn2-c2nccs2)ccn1,NC(=O)Nc1cc(-c2ccnn2-c2nccs2)ccn1,5.110000133514404,CHEMBL3705363,"Competitive Molecular Binding Assay: The MR competitive binding assay is based on the binding and displacement of a TAMRA-labeled Dexamethasone probe with fluorescence polarization (FP) detection. The assay is performed in 384-well, low volume NBS black plates (Corning #3676) in assay buffer consisting of 10 mM TES, pH 7.4, 50 mM KCl, 20 mM Sodium molybdate, 1.5 mM EDTA, 0.04% CHAPS, 10% Glycerol and 1 mM DTT. Full Length human mineralocorticoid receptor (hMR) present in a baculovirus infected insect cell lysate is diluted 2 fold in assay buffer and 10 μL of this dilution is added to the assay plate. Blank wells receive 10 μL of the diluted MR lysate containing 3 μM Dexamethasone. 2 μL diluted test compound is transferred to the assay plate for a final starting top concentration of 10 μM in 1% DMSO. The reaction is started by adding 3 μL of 25 nM probe in assay buffer for a final assay concentration of 5 nM.",17633065,B,IC50,9,=,Homo sapiens,CHEMBL3643665,CHEMBL3638806,,,Direct protein target assigned,,,,False,-1,False,False,,,5.110000133514404,,,NR3C2_IC50Ki_570,5.110000133514404,True
CHEMBL1994,NC(=O)Nc1cc(-c2ccnn2-c2ccc(F)cc2Cl)ccn1,NC(=O)Nc1cc(-c2ccnn2-c2ccc(F)cc2Cl)ccn1,6.71999979019165,CHEMBL3705363,"Competitive Molecular Binding Assay: The MR competitive binding assay is based on the binding and displacement of a TAMRA-labeled Dexamethasone probe with fluorescence polarization (FP) detection. The assay is performed in 384-well, low volume NBS black plates (Corning #3676) in assay buffer consisting of 10 mM TES, pH 7.4, 50 mM KCl, 20 mM Sodium molybdate, 1.5 mM EDTA, 0.04% CHAPS, 10% Glycerol and 1 mM DTT. Full Length human mineralocorticoid receptor (hMR) present in a baculovirus infected insect cell lysate is diluted 2 fold in assay buffer and 10 μL of this dilution is added to the assay plate. Blank wells receive 10 μL of the diluted MR lysate containing 3 μM Dexamethasone. 2 μL diluted test compound is transferred to the assay plate for a final starting top concentration of 10 μM in 1% DMSO. The reaction is started by adding 3 μL of 25 nM probe in assay buffer for a final assay concentration of 5 nM.",17633067,B,IC50,9,=,Homo sapiens,CHEMBL3643667,CHEMBL3638806,,,Direct protein target assigned,,,,False,-1,False,False,,,6.71999979019165,,,NR3C2_IC50Ki_572,6.71999979019165,True
CHEMBL1994,Cc1ccccc1CC(C)(O)c1ccnc(NC(N)=O)c1,Cc1ccccc1CC(C)(O)c1ccnc(NC(N)=O)c1,5.769999980926514,CHEMBL3705363,"Competitive Molecular Binding Assay: The MR competitive binding assay is based on the binding and displacement of a TAMRA-labeled Dexamethasone probe with fluorescence polarization (FP) detection. The assay is performed in 384-well, low volume NBS black plates (Corning #3676) in assay buffer consisting of 10 mM TES, pH 7.4, 50 mM KCl, 20 mM Sodium molybdate, 1.5 mM EDTA, 0.04% CHAPS, 10% Glycerol and 1 mM DTT. Full Length human mineralocorticoid receptor (hMR) present in a baculovirus infected insect cell lysate is diluted 2 fold in assay buffer and 10 μL of this dilution is added to the assay plate. Blank wells receive 10 μL of the diluted MR lysate containing 3 μM Dexamethasone. 2 μL diluted test compound is transferred to the assay plate for a final starting top concentration of 10 μM in 1% DMSO. The reaction is started by adding 3 μL of 25 nM probe in assay buffer for a final assay concentration of 5 nM.",17633085,B,IC50,9,=,Homo sapiens,CHEMBL3643683,CHEMBL3638806,,,Direct protein target assigned,,,,False,-1,False,False,,,5.769999980926514,,,NR3C2_IC50Ki_585,5.769999980926514,True
CHEMBL1994,NC(=O)Nc1cc(CCc2ccccc2)ccn1,NC(=O)Nc1cc(CCc2ccccc2)ccn1,7.429999828338623,CHEMBL3705363,"Competitive Molecular Binding Assay: The MR competitive binding assay is based on the binding and displacement of a TAMRA-labeled Dexamethasone probe with fluorescence polarization (FP) detection. The assay is performed in 384-well, low volume NBS black plates (Corning #3676) in assay buffer consisting of 10 mM TES, pH 7.4, 50 mM KCl, 20 mM Sodium molybdate, 1.5 mM EDTA, 0.04% CHAPS, 10% Glycerol and 1 mM DTT. Full Length human mineralocorticoid receptor (hMR) present in a baculovirus infected insect cell lysate is diluted 2 fold in assay buffer and 10 μL of this dilution is added to the assay plate. Blank wells receive 10 μL of the diluted MR lysate containing 3 μM Dexamethasone. 2 μL diluted test compound is transferred to the assay plate for a final starting top concentration of 10 μM in 1% DMSO. The reaction is started by adding 3 μL of 25 nM probe in assay buffer for a final assay concentration of 5 nM.",17633089,B,IC50,9,=,Homo sapiens,CHEMBL3643687,CHEMBL3638806,,,Direct protein target assigned,,,,False,-1,False,False,,,7.429999828338623,,,NR3C2_IC50Ki_589,7.429999828338623,True
CHEMBL1994,NC(=O)Nc1cc(-c2nc[nH]c2-c2ccc(F)cc2)ccn1,NC(=O)Nc1cc(-c2nc[nH]c2-c2ccc(F)cc2)ccn1,6.070000171661377,CHEMBL3705363,"Competitive Molecular Binding Assay: The MR competitive binding assay is based on the binding and displacement of a TAMRA-labeled Dexamethasone probe with fluorescence polarization (FP) detection. The assay is performed in 384-well, low volume NBS black plates (Corning #3676) in assay buffer consisting of 10 mM TES, pH 7.4, 50 mM KCl, 20 mM Sodium molybdate, 1.5 mM EDTA, 0.04% CHAPS, 10% Glycerol and 1 mM DTT. Full Length human mineralocorticoid receptor (hMR) present in a baculovirus infected insect cell lysate is diluted 2 fold in assay buffer and 10 μL of this dilution is added to the assay plate. Blank wells receive 10 μL of the diluted MR lysate containing 3 μM Dexamethasone. 2 μL diluted test compound is transferred to the assay plate for a final starting top concentration of 10 μM in 1% DMSO. The reaction is started by adding 3 μL of 25 nM probe in assay buffer for a final assay concentration of 5 nM.",17633096,B,IC50,9,=,Homo sapiens,CHEMBL3643694,CHEMBL3638806,,,Direct protein target assigned,,,,False,-1,False,False,,,6.070000171661377,,,NR3C2_IC50Ki_595,6.070000171661377,True
CHEMBL1994,CCC1CC2=CC(=O)CCC2C2CCC3(CC)C(CCC34C=CCO4)C12,CC[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(CC)[C@@H](CC[C@@]34C=CCO4)[C@H]12,6.070000171661377,CHEMBL3706043,"Receptor Binding Assay: Using cytosol from progesterone receptor-expressing insect cells (Hi5), competitive binding to the progesterone receptor was determined from the ability to displace 3H-progesterone as reference substance from the receptor. If a compound has an affinity corresponding to progesterone, this corresponds to a competition factor (CF) of 1. CF values greater than 1 are characterized by a lower affinity for the progesterone receptor, and CF values of less than 1 are characterized by higher affinity. The test was carried out as test above, with the following modifications: cytosol from mineralocorticoid receptor-expressing insect cells (Hi5) was used, and the reference substance was 3H-aldosterone.",17681977,B,IC50,9,=,Homo sapiens,CHEMBL3692354,CHEMBL3638672,,,Direct protein target assigned,,,,False,-1,False,False,,,6.070000171661377,,,NR3C2_IC50Ki_611,6.070000171661377,True
CHEMBL1994,NC(=O)CC1COc2cc(Br)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,NC(=O)C[C@H]1COc2cc(Br)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,8.020000457763672,CHEMBL3888754,"Binding Assay: Test A1: Briefly, in Test A1 the assay was run in 384 well format in 10 mM Tris-HCl, pH 7.5, 0.5 mM EDTA 20 mM NaMoO4, 0.1 mM DTT and 10% glycerol at rt. Compounds were tested in a 7 (Test A1) or 10 (Test A2) concentration response curve ranging from 10 nM to 10 μM (Test A1) or 1 nM to 37 μM (Test A2). Compounds were spotted at the bottom of a well of a 384-well PE Opti-Plate to yield final DMSO concentrations in the assay of 2%. Pre-made MBP-MR/P23 lysate: 3H-aldosterone mix (final assay concentration 7 μg/mL MBP-MR LBD/P23 lysate; 5 nM aldosterone) was added onto the top of the spotted compound and preincubated for 1 h at RT. After 1 h an equal volume anti-rabbit SPA beads coupled with rabbit anti-MBP were added to the assay mixture and incubated for 3 hrs at rt. The inhibition of the scintillation signal by displacement of the bound 3H-aldosterone by test compounds is measured by scintillation counting using a Microbeta Trilux (Wallac).",17778946,B,IC50,8,=,Homo sapiens,CHEMBL3940837,CHEMBL3886822,,,Homologous protein target assigned,,,,False,-1,False,False,,,8.020000457763672,,,NR3C2_IC50Ki_615,8.020000457763672,True
CHEMBL1994,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cn(C(C)C(C)O)c1-c1ccc(F)cc1C(F)(F)F,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cn([C@H](C)[C@H](C)O)c1-c1ccc(F)cc1C(F)(F)F,8.420000076293945,CHEMBL4008019,Antagonist activity at Gal4-fused human MR LBD (671 to 984 residues) expressed in African Green Monkey CV-1 cells assessed as inhibition of aldosterone-induced transactivation activity after 20 hrs by luciferase reporter gene assay,18033325,B,IC50,9,=,Homo sapiens,CHEMBL4078631,CHEMBL4007392,,,Direct protein target assigned,,,,False,-1,False,False,,,8.420000076293945,,,NR3C2_IC50Ki_616,8.420000076293945,True
CHEMBL1994,CC1=C(C(=O)OC(C)C)C(c2cccc3c(=O)cc(C)oc23)C(C(=O)C(F)(F)F)=C(C)N1,CC1=C(C(=O)OC(C)C)C(c2cccc3c(=O)cc(C)oc23)C(C(=O)C(F)(F)F)=C(C)N1,7.71999979019165,CHEMBL4008023,Antagonist activity at Gal4-fused human MR LBD (734 to 985 residues) expressed in CHO-K1 cells after 5 to 6 hrs by luciferase reporter gene assay,18033292,B,IC50,9,=,Homo sapiens,CHEMBL4066981,CHEMBL4007392,,,Direct protein target assigned,,,,False,-1,False,False,,,7.71999979019165,,,NR3C2_IC50Ki_623,7.71999979019165,True
CHEMBL1994,CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(N)CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CO)C(=O)O,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)O,5.659999847412109,CHEMBL4008045,Binding affinity to N-terminal 6His-GST-tagged human MR LBD (727 to 984 residues) harboring C808S mutation expressed in Escherichia coli BL21DE3/corticosterone complex by AlphaScreen assay,18033420,B,IC50,9,=,Homo sapiens,CHEMBL4091881,CHEMBL4007392,,,Direct protein target assigned,C808S,,,False,-1,False,False,,,5.659999847412109,,,NR3C2_IC50Ki_638,5.659999847412109,True
CHEMBL1994,CC(C)CC(NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(C)N)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)O)C(C)O,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)O,6.050000190734863,CHEMBL4008045,Binding affinity to N-terminal 6His-GST-tagged human MR LBD (727 to 984 residues) harboring C808S mutation expressed in Escherichia coli BL21DE3/corticosterone complex by AlphaScreen assay,18033425,B,IC50,9,=,Homo sapiens,CHEMBL4088261,CHEMBL4007392,,,Direct protein target assigned,C808S,,,False,-1,False,False,,,6.050000190734863,,,NR3C2_IC50Ki_643,6.050000190734863,True
CHEMBL1994,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,6.78000020980835,CHEMBL4031194,Displacement of [3H]-aldosterone from N terminal maltose binding protein tagged human mineralocorticoid receptor LBD (726 to 984 residues) expressed in baculovirus infected high five cells after 8 hrs by scintillation proximity assay,18141205,B,IC50,9,=,Homo sapiens,CHEMBL1676,CHEMBL4028861,,,Direct protein target assigned,,,4.0,False,0,False,False,,,6.78000020980835,,,NR3C2_IC50Ki_650,6.78000020980835,True
CHEMBL1994,COC(=O)C(Cc1ccccc1)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21,COC(=O)C(Cc1ccccc1)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21,6.559999942779541,CHEMBL4717253,Antagonist activity at human full-length MCR assessed as inhibition of receptor binding to co-activator peptide by PathHunter assay,22825203,B,IC50,9,=,Homo sapiens,CHEMBL4755269,CHEMBL4715716,,,Direct protein target assigned,,,,False,-1,False,False,,,6.559999942779541,,,NR3C2_IC50Ki_673,6.559999942779541,True
CHEMBL1994,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(C#N)cccc21,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(C#N)cccc21,6.699999809265137,CHEMBL4717253,Antagonist activity at human full-length MCR assessed as inhibition of receptor binding to co-activator peptide by PathHunter assay,22825209,B,IC50,9,=,Homo sapiens,CHEMBL4746794,CHEMBL4715716,,,Direct protein target assigned,,,,False,-1,False,False,,,6.699999809265137,,,NR3C2_IC50Ki_678,6.699999809265137,True
CHEMBL1994,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(F)cccc21,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(F)cccc21,5.639999866485596,CHEMBL4717253,Antagonist activity at human full-length MCR assessed as inhibition of receptor binding to co-activator peptide by PathHunter assay,22825211,B,IC50,9,=,Homo sapiens,CHEMBL4756852,CHEMBL4715716,,,Direct protein target assigned,,,,False,-1,False,False,,,5.639999866485596,,,NR3C2_IC50Ki_680,5.639999866485596,True
CHEMBL1994,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(NS(C)(=O)=O)cccc21,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(NS(C)(=O)=O)cccc21,6.28000020980835,CHEMBL4717253,Antagonist activity at human full-length MCR assessed as inhibition of receptor binding to co-activator peptide by PathHunter assay,22825215,B,IC50,9,=,Homo sapiens,CHEMBL4742925,CHEMBL4715716,,,Direct protein target assigned,,,,False,-1,False,False,,,6.28000020980835,,,NR3C2_IC50Ki_684,6.28000020980835,True
CHEMBL1994,CS(=O)(=O)Nc1ccc(N(C(=O)c2ccccc2)c2ccc(F)cc2)cc1,CS(=O)(=O)Nc1ccc(N(C(=O)c2ccccc2)c2ccc(F)cc2)cc1,6.210000038146973,CHEMBL5136122,Displacement of [3H]-aldosterone from recombinant human mineralocorticoid receptor expressed in baculovirus infected insect cells incubated overnight by liquid scintillation counting analysis,24808030,B,Ki,9,=,Homo sapiens,CHEMBL5184647,CHEMBL5131538,,,Direct protein target assigned,,,,False,-1,False,False,,,6.210000038146973,,,NR3C2_IC50Ki_696,6.210000038146973,True
CHEMBL1994,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12;C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,8.030;9.520,CHEMBL1259734;CHEMBL4263480,Antagonist activity at mineralocorticoid receptor-LBD in human U2OS cells transfected with Gal4-DBD assessed as inhibition of transactivation activity after 18 hrs by luciferase reporter gene assay;Agonist activity at GAL4 DNA-binding domain fused MR (unknown origin) ligand binding domain expressed in UAS-bla H cells assessed as beta-lactamase transcriptional activation by FRET-based GeneBLAzer assay,3502450;18749286,F;B,IC50;IC50,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL273453;CHEMBL273453,CHEMBL1255573;CHEMBL4261581,None;None,U2OS;None,Direct protein target assigned;Direct protein target assigned,None;None,None;None,2.0;2.0,False;False,0;0,False;False,True,8.774999999999999,0.7450000000000001,8.774999999999999,0.7450000000000001,2.0,NR3C2_IC50Ki_704,8.774999999999999,True
CHEMBL1994,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO;C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO;C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO;C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO;C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,7.430;7.360;9.540;7.750;7.960,CHEMBL844554;CHEMBL1250866;CHEMBL3122505;CHEMBL3868171;CHEMBL4194584,Binding affinity for mineralocorticoid receptor;Binding affinity to mineralocorticoid receptor expressed in baculovirus-infected insect cells using tetramethylrhodamine labeled Dexamethasone by fluorescence polarization microplate assay;Displacement of [3H]-aldosterone from human mineralocorticoid receptor expressed in HEK293 cells;Displacement of 3H-aldosterone from MR (unknown origin) ligand binding domain by SPA assay;Displacement of [3H]-aldosterone from human mineralocorticoid receptor LBD (729 to 984 residues) after 1 hr by scintillation proximity assay,1044967;3470295;13934673;16797741;18527655,B;B;B;B;B,Ki;IC50;Ki;IC50;IC50,9;8;9;9;9,=;=;=;=;=,Homo sapiens;Homo sapiens;Homo sapiens;Homo sapiens;Homo sapiens,CHEMBL131;CHEMBL131;CHEMBL131;CHEMBL131;CHEMBL131,CHEMBL1134574;CHEMBL1250518;CHEMBL3120138;CHEMBL3867467;CHEMBL4190372,None;None;None;None;None,None;None;HEK293;None;None,Direct protein target assigned;Homologous protein target assigned;Direct protein target assigned;Direct protein target assigned;Direct protein target assigned,None;None;None;None;None,Glucocorticoid;Glucocorticoid;Glucocorticoid;Glucocorticoid;Glucocorticoid,4.0;4.0;4.0;4.0;4.0,True;True;True;True;True,0;0;0;0;0,False;False;False;False;False,True,8.008,0.7962260985423673,7.75,0.3200000000000003,5.0,NR3C2_IC50Ki_705,7.75,True
CHEMBL1994,CC(C)n1cc(-c2ccc(C#N)c(F)c2)c2ccc(NS(C)(=O)=O)cc21,CC(C)n1cc(-c2ccc(C#N)c(F)c2)c2ccc(NS(C)(=O)=O)cc21;CC(C)n1cc(-c2ccc(C#N)c(F)c2)c2ccc(NS(C)(=O)=O)cc21,6.070;5.090,CHEMBL1680619;CHEMBL1680624,Displacement of [3H]methyltrienolone from human mineralocorticoid receptor expressed in HEK293 cells;Antagonist activity at human mineralocorticoid receptor expressed in HEK293 cells assessed as inhibition of R5050-induced transcriptional activity by GRE-driven luciferase reporter gene assay,5208993;5208933,B;F,Ki;IC50,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL1672547;CHEMBL1672547,CHEMBL1671834;CHEMBL1671834,None;None,HEK293;HEK293,Direct protein target assigned;Direct protein target assigned,None;None,None;None,None;None,False;False,-1;-1,False;False,True,5.58,0.4900000000000002,5.58,0.4900000000000002,2.0,NR3C2_IC50Ki_708,5.58,True
CHEMBL1994,CCC(CO)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21,CC[C@](CO)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21;CC[C@](CO)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21;CC[C@](CO)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21,7.270;7.660;7.680,CHEMBL4342250;CHEMBL4342252;CHEMBL4717253,Antagonist activity at mineralocorticoid receptor (unknown origin);Binding affinity to mineralocorticoid receptor (unknown origin);Antagonist activity at human full-length MCR assessed as inhibition of receptor binding to co-activator peptide by PathHunter assay,18995764;18995777;22825192,B;B;B,IC50;IC50;IC50,9;9;9,=;=;=,Homo sapiens;Homo sapiens;Homo sapiens,CHEMBL4439903;CHEMBL4439903;CHEMBL4439903,CHEMBL4340566;CHEMBL4340566;CHEMBL4715716,None;None;None,None;None;None,Direct protein target assigned;Direct protein target assigned;Direct protein target assigned,None;None;None,None;None;None,None;None;None,False;False;False,-1;-1;-1,False;False;False,True,7.536666666666666,0.1887385022252277,7.66,0.0199999999999995,3.0,NR3C2_IC50Ki_716,7.66,True
CHEMBL1994,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,7.480;8.140;9.440;7.400,CHEMBL909351;CHEMBL896164;CHEMBL3122505;CHEMBL3868171,Inhibition of tetramethylrhodamine labeled dexamethasone binding to MR by FP assay;Binding affinity to MR;Displacement of [3H]-aldosterone from human mineralocorticoid receptor expressed in HEK293 cells;Displacement of 3H-aldosterone from MR (unknown origin) ligand binding domain by SPA assay,1799345;1926527;13934672;16797740,B;B;B;B,IC50;Ki;Ki;IC50,8;8;9;9,=;=;=;=,Homo sapiens;Homo sapiens;Homo sapiens;Homo sapiens,CHEMBL384467;CHEMBL384467;CHEMBL384467;CHEMBL384467,CHEMBL1138857;CHEMBL1148778;CHEMBL3120138;CHEMBL3867467,None;None;None;None,None;None;HEK293;None,Homologous protein target assigned;Homologous protein target assigned;Direct protein target assigned;Direct protein target assigned,None;None;None;None,Glucocorticoid;Glucocorticoid;Glucocorticoid;Glucocorticoid,4.0;4.0;4.0;4.0,True;True;True;True,0;0;0;0,False;False;False;False,True,8.115,0.8171138231605186,7.81,0.3700000000000001,4.0,NR3C2_IC50Ki_728,7.81,True
CHEMBL1994,CC(C)CC1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,CC(C)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2;CC(C)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,8.700;7.200,CHEMBL4423290;CHEMBL4423293,Displacement of [3H]-aldosterone to human mineralocorticoid receptor LBD by radiometric binding assay;Antagonist activity at gal4-fused human mineralocorticoid receptor LBD expressed in UAS-MR-bla HEK293 cells by luciferase reporter gene assay,19363254;19363462,B;B,Ki;IC50,9;9,=;=,Homo sapiens;Homo sapiens,CHEMBL4468672;CHEMBL4468672,CHEMBL4422622;CHEMBL4422622,None;None,None;None,Direct protein target assigned;Direct protein target assigned,None;None,None;None,None;None,False;False,-1;-1,False;False,True,7.949999999999999,0.7499999999999996,7.949999999999999,0.7499999999999996,2.0,NR3C2_IC50Ki_762,7.949999999999999,True
CHEMBL1994,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cn(CCO)c1-c1ccccc1C(F)(F)F,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cn(CCO)c1-c1ccccc1C(F)(F)F;Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cn(CCO)c1-c1ccccc1C(F)(F)F,8.620;8.030,CHEMBL2188767;CHEMBL4008019,Antagonist activity at mineralocorticoid receptor;Antagonist activity at Gal4-fused human MR LBD (671 to 984 residues) expressed in African Green Monkey CV-1 cells assessed as inhibition of aldosterone-induced transactivation activity after 20 hrs by luciferase reporter gene assay,12163930;18033326,F;B,IC50;IC50,8;9,=;=,Homo sapiens;Homo sapiens,CHEMBL2181932;CHEMBL2181932,CHEMBL2177005;CHEMBL4007392,None;None,None;None,Homologous protein target assigned;Direct protein target assigned,None;None,None;None,None;None,False;False,-1;-1,False;False,True,8.325,0.2949999999999999,8.325,0.2949999999999999,2.0,NR3C2_IC50Ki_780,8.325,True
